Sample-Cam1-90_04.21.52(055).jpg;192108.997;355923.075;3460734.956;16.097;98.84423111;20.56527248;-0.12661282;9.48273337554E-001;1.88595656258E-003;3.17449398254E-001;3.17360352216E-001;1.87849903640E-002;-9.48118943476E-001;-7.75139503082E-003;9.99821767769E-001;1.72147776695E-002
Sample-Cam1-91_04.21.52(585).jpg;192109.527;355918.200;3460736.035;16.001;98.96691884;20.85019083;-0.12067061;9.46843279152E-001;1.79473368202E-003;3.21690198257E-001;3.21616507337E-001;1.68365393839E-002;-9.46720314111E-001;-7.11526052758E-003;9.99856644661E-001;1.53643481815E-002
Sample-Cam1-92_04.21.53(111).jpg;192110.053;355913.315;3460737.108;15.910;98.69759398;21.07163120;-0.44505315;9.45697184807E-001;6.61136188199E-003;3.24981729550E-001;3.24762774793E-001;2.27276329544E-002;-9.45522392548E-001;-1.36372561707E-002;9.99719833050E-001;1.93463342723E-002
Sample-Cam1-93_04.21.53(632).jpg;192110.574;355908.431;3460738.157;15.826;98.58526781;21.25696650;-0.23426626;9.44763791698E-001;3.47660083805E-003;3.27733567312E-001;3.27568659206E-001;2.34262902467E-002;-9.44536914277E-001;-1.09613594992E-002;9.99719521752E-001;2.09934853238E-002
Sample-Cam1-94_04.21.54(148).jpg;192111.090;355903.558;3460739.187;15.731;98.59578469;21.39666943;-0.17976592;9.44044955983E-001;2.66576015183E-003;3.29806026031E-001;3.29662205438E-001;2.29865502139E-002;-9.43819076315E-001;-1.00970980624E-002;9.99732220263E-001;2.08215364140E-002
Sample-Cam1-95_04.21.54(663).jpg;192111.605;355898.678;3460740.211;15.645;98.97740243;21.48896429;-0.82825316;9.43489731479E-001;1.22756546847E-002;3.31174327047E-001;3.30894613038E-001;2.03688319890E-002;-9.43447860640E-001;-1.83270743769E-002;9.99717169496E-001;1.51558358172E-002
Sample-Cam1-96_04.21.55(170).jpg;192112.113;355893.799;3460741.228;15.582;98.78087746;21.54926337;-0.44744825;9.43232185080E-001;6.62961714643E-003;3.32067904510E-001;3.31864231932E-001;2.14817810298E-002;-9.43082533317E-001;-1.33856861451E-002;9.99747258691E-001;1.80621744578E-002
Sample-Cam1-97_04.21.55(670).jpg;192112.613;355888.919;3460742.241;15.503;99.12130199;21.57796619;-1.03649925;9.42980673661E-001;1.53543005504E-002;3.32493149639E-001;3.32192708482E-001;1.92129517659E-002;-9.43015835984E-001;-2.08675234160E-002;9.99697508219E-001;1.30168555125E-002
Sample-Cam1-98_04.21.56(164).jpg;192113.107;355883.999;3460743.252;15.419;99.22827241;21.70389479;-0.84544176;9.42363021988E-001;1.25154751267E-002;3.34358038144E-001;3.34143012925E-001;1.65607770783E-002;-9.42376881919E-001;-1.73315233596E-002;9.99784528558E-001;1.14243053669E-002
Sample-Cam1-99_04.21.56(646).jpg;192113.589;355879.141;3460744.237;15.397;99.65540751;21.90039671;-1.19517833;9.41243696618E-001;1.76728135895E-002;3.37265437360E-001;3.37099450264E-001;1.17431609028E-002;-9.41395803477E-001;-2.05976748467E-002;9.99774859572E-001;5.09568043243E-003
Sample-Cam1-100_04.21.57(121).jpg;192114.064;355874.284;3460745.219;15.368;99.18921403;22.04189303;-0.74291075;9.40593608761E-001;1.09768634008E-002;3.39356997316E-001;3.39157756637E-001;1.66943392169E-002;-9.40581370829E-001;-1.59899740537E-002;9.99800383831E-001;1.19797004040E-002
Sample-Cam1-101_04.21.57(597).jpg;192114.540;355869.375;3460746.205;15.300;99.53042853;21.92317155;-1.31042807;9.41089470353E-001;1.93742688397E-002;3.37602201558E-001;3.37369683197E-001;1.43229585371E-002;-9.41263273329E-001;-2.30717500414E-002;9.99709703147E-001;6.94289452290E-003
Sample-Cam1-102_04.21.58(064).jpg;192115.007;355864.480;3460747.193;15.276;99.41587558;21.80517747;-0.85311451;9.41828417028E-001;1.26219074319E-002;3.35856993869E-001;3.35689750400E-001;1.36748440833E-002;-9.41873340803E-001;-1.64810301457E-002;9.99826828052E-001;8.64231180072E-003
Sample-Cam1-103_04.21.58(531).jpg;192115.473;355859.577;3460748.206;15.251;99.83738700;21.65376086;-2.15325905;9.42169956348E-001;3.18794681708E-002;3.33615756319E-001;3.33337476840E-001;1.38346576657E-002;-9.42706067012E-001;-3.46684278383E-002;9.99395968451E-001;2.40797732598E-003
Sample-Cam1-104_04.21.58(988).jpg;192115.930;355854.686;3460749.213;15.264;99.53905581;21.53418775;-1.13783291;9.43183425050E-001;1.68593480805E-002;3.31844525484E-001;3.31653425164E-001;1.31698731162E-002;-9.43309366019E-001;-2.02739312442E-002;9.99771132222E-001;6.83014549624E-003
Sample-Cam1-105_04.21.59(447).jpg;192116.389;355849.791;3460750.225;15.251;99.86820737;21.75538423;-1.55280862;9.41895135374E-001;2.29787554544E-002;3.35120173604E-001;3.34969281878E-001;1.02428191464E-002;-9.42173373034E-001;-2.50825468651E-002;9.99683480635E-001;1.95048431350E-003
Sample-Cam1-106_04.21.59(906).jpg;192116.848;355844.890;3460751.222;15.249;99.47387155;22.01177424;-1.13468237;9.40668668463E-001;1.67678296843E-002;3.38911929652E-001;3.38699234909E-001;1.43030868914E-002;-9.40785974586E-001;-2.06224257696E-002;9.99757101297E-001;7.77521461585E-003
Sample-Cam1-107_04.22.00(367).jpg;192117.309;355839.990;3460752.204;15.243;99.64682482;22.03159910;-1.47782194;9.40459068458E-001;2.18353372901E-002;3.39204891769E-001;3.38979515003E-001;1.34194687140E-002;-9.40698042024E-001;-2.50924084685E-002;9.99671514001E-001;5.21872900141E-003
Sample-Cam1-108_04.22.00(829).jpg;192117.771;355835.093;3460753.187;15.237;99.71195257;21.92589089;-1.65096727;9.40957953650E-001;2.44076480843E-002;3.37642408736E-001;3.37408096060E-001;1.32782235970E-002;-9.41264822189E-001;-2.74573519331E-002;9.99613903211E-001;4.25891203454E-003
Sample-Cam1-109_04.22.01(292).jpg;192118.234;355830.201;3460754.180;15.254;99.76339632;21.67221664;-1.38894607;9.42388051950E-001;2.05638272573E-002;3.33889036284E-001;3.33726188245E-001;1.09996693689E-002;-9.42605876575E-001;-2.30562534227E-002;9.99728031158E-001;3.50326930237E-003
Sample-Cam1-110_04.22.01(759).jpg;192118.701;355825.308;3460755.188;15.268;100.22934021;21.31524523;-1.73217575;9.44120185350E-001;2.56948629636E-002;3.28598310453E-001;3.28572558457E-001;5.33852840351E-003;-9.44463643527E-001;-2.60220953082E-002;9.99655577753E-001;-3.40241443733E-003
Sample-Cam1-111_04.22.02(224).jpg;192119.166;355820.431;3460756.231;15.272;99.34753551;21.28723533;-0.24382587;9.44607328634E-001;3.61787114754E-003;3.28182732176E-001;3.28123836759E-001;1.15055069312E-002;-9.44564646311E-001;-7.19322188063E-003;9.99927264514E-001;9.68107640503E-003
Sample-Cam1-112_04.22.02(702).jpg;192119.644;355815.527;3460757.277;15.272;100.53648255;21.27252503;-3.15592261;9.43529517118E-001;4.68120516594E-002;3.27964452564E-001;3.27967497934E-001;7.83438876324E-003;-9.44656520991E-001;-4.67907108829E-002;9.98872992013E-001;-7.96085440921E-003
Sample-Cam1-113_04.22.03(183).jpg;192120.125;355810.561;3460758.362;15.297;99.13650000;21.21841404;-1.89601513;9.44549421950E-001;2.81393974835E-002;3.27161372724E-001;3.26582313091E-001;2.32987541970E-002;-9.44881559154E-001;-3.42108501737E-002;9.99332448368E-001;1.28169952897E-002
Sample-Cam1-114_04.22.03(660).jpg;192120.602;355805.683;3460759.405;15.331;99.25006095;21.08761043;-1.50937425;9.45372922405E-001;2.24182320549E-002;3.25219096078E-001;3.24825872739E-001;1.94858576996E-002;-9.45573082183E-001;-2.75352498086E-002;9.99558764766E-001;1.11393804465E-002
Sample-Cam1-115_04.22.04(145).jpg;192121.087;355800.773;3460760.469;15.327;99.24441758;21.09538317;-1.59813374;9.45301045535E-001;2.37352810550E-002;3.25334550493E-001;3.24911233465E-001;2.00302218077E-002;-9.45532379447E-001;-2.89589999808E-002;9.99517596967E-001;1.12227301729E-002
Sample-Cam1-116_04.22.04(633).jpg;192121.575;355795.870;3460761.510;15.338;99.67466770;21.21340201;-1.60046888;9.44695624069E-001;2.37547532128E-002;3.27086975536E-001;3.26850888205E-001;1.33306986168E-002;-9.44981898956E-001;-2.68081096927E-002;9.99628933242E-001;4.82919046238E-003
Sample-Cam1-117_04.22.05(122).jpg;192122.064;355790.992;3460762.538;15.347;99.92736170;21.33753097;-1.65900332;9.44034046041E-001;2.46066852290E-002;3.28928914748E-001;3.28787288497E-001;9.71138013465E-003;-9.44354069202E-001;-2.64317770540E-002;9.99650038833E-001;1.07750816582E-003
Sample-Cam1-118_04.22.05(617).jpg;192122.559;355786.078;3460763.594;15.347;99.12085390;21.36777918;-1.14180035;9.44046431385E-001;1.69336264487E-002;3.29377576171E-001;3.29045540702E-001;1.97135595480E-002;-9.44108260590E-001;-2.24803810736E-002;9.99662256897E-001;1.30385812703E-002
Sample-Cam1-119_04.22.06(113).jpg;192123.055;355781.201;3460764.634;15.340;98.94985719;21.17964901;-1.14235348;9.45015361445E-001;1.69592198061E-002;3.26585902172E-001;3.26192931826E-001;2.23513620335E-002;-9.45038934564E-001;-2.33267627511E-002;9.99606323249E-001;1.55904028408E-002
Sample-Cam1-120_04.22.06(615).jpg;192123.557;355776.317;3460765.704;15.324;98.95164243;20.51359143;-1.21436837;9.48360043343E-001;1.80924029417E-002;3.16679480147E-001;3.16264847991E-001;2.25033782149E-002;-9.48403998249E-001;-2.42852654025E-002;9.99583044536E-001;1.56193136730E-002
Sample-Cam1-121_04.22.07(125).jpg;192124.067;355771.426;3460766.828;15.313;99.43940228;19.66854418;-1.46224812;9.52401228870E-001;2.18794941880E-002;3.04061156648E-001;3.03766926748E-001;1.57864894749E-002;-9.52615578796E-001;-2.56428052688E-002;9.99635970984E-001;8.38880526710E-003
Sample-Cam1-122_04.22.07(640).jpg;192124.582;355766.550;3460768.023;15.290;99.38267730;18.94824578;-1.05500510;9.55900465234E-001;1.58426150129E-002;2.93263213029E-001;2.93048472049E-001;1.45549004861E-002;-9.55986792744E-001;-1.94137475968E-002;9.99768556428E-001;9.27038202329E-003
Sample-Cam1-123_04.22.08(157).jpg;192125.099;355761.709;3460769.240;15.276;100.00596573;18.53631022;-1.27573632;9.57716994094E-001;1.91944702151E-002;2.87070952096E-001;2.87015190919E-001;5.65860204602E-003;-9.57909317422E-001;-2.00109821389E-002;9.99799756219E-001;-8.97651910899E-005
Sample-Cam1-124_04.22.08(678).jpg;192125.621;355756.855;3460770.483;15.268;100.26937216;18.42867974;-1.01071237;9.58272509215E-001;1.52150358101E-002;2.85451047935E-001;2.85479692929E-001;3.00914258535E-004;-9.58384711051E-001;-1.46677539890E-002;9.99884199363E-001;-4.05522588940E-003
Sample-Cam1-125_04.22.09(202).jpg;192126.145;355752.012;3460771.745;15.228;99.60185256;18.64711770;-0.75195780;9.57341420140E-001;1.13083799726E-002;2.88737815028E-001;2.88638157653E-001;9.66395407288E-003;-9.57389482885E-001;-1.36168730377E-002;9.99889358146E-001;5.98767355497E-003
Sample-Cam1-126_04.22.09(729).jpg;192126.672;355747.175;3460772.975;15.197;99.57599533;18.90239182;-0.95393454;9.56135370193E-001;1.43281572422E-002;2.92574533711E-001;2.92435404695E-001;1.10432362805E-002;-9.56221512524E-001;-1.69318618953E-002;9.99836362033E-001;6.36876834751E-003
Sample-Cam1-127_04.22.10(261).jpg;192127.203;355742.334;3460774.181;15.182;99.82042897;19.00971834;-1.13034670;9.55597468207E-001;1.69688409932E-002;2.94186228759E-001;2.94088607887E-001;8.04335875281E-003;-9.55744314705E-001;-1.85841186844E-002;9.99823665861E-001;2.69587043491E-003
Sample-Cam1-128_04.22.10(797).jpg;192127.739;355737.484;3460775.393;15.164;99.71979854;19.01277767;-1.15323988;9.55577168192E-001;1.73122216721E-002;2.94232157675E-001;2.94101305756E-001;9.73034496761E-003;-9.55724721005E-001;-1.94086986223E-002;9.99802784237E-001;4.20654849038E-003
Sample-Cam1-129_04.22.11(337).jpg;192128.279;355732.631;3460776.614;15.146;99.42779460;19.01641566;-1.09867519;9.55574842423E-001;1.64928997678E-002;2.94286773037E-001;2.94075956134E-001;1.40650508765E-002;-9.55678558077E-001;-1.99010691037E-002;9.99765051700E-001;8.59004350633E-003
Sample-Cam1-130_04.22.11(880).jpg;192128.822;355727.775;3460777.831;15.119;99.09175317;19.10473478;-0.90676089;9.55211073528E-001;1.36063418061E-002;2.95612368606E-001;2.95349110213E-001;1.84747212919E-002;-9.55210755681E-001;-1.84582801591E-002;9.99736741415E-001;1.36286374126E-002
Sample-Cam1-131_04.22.12(426).jpg;192129.368;355722.920;3460779.025;15.086;99.27409243;19.35460590;-1.06142961;9.54007735614E-001;1.59075471226E-002;2.99359633774E-001;2.99108467535E-001;1.63913343575E-002;-9.54078324252E-001;-2.00839497520E-002;9.99739103018E-001;1.08793777320E-002
Sample-Cam1-132_04.22.12(976).jpg;192129.918;355718.051;3460780.212;15.058;99.20574584;19.50523093;-1.12041438;9.53281738815E-001;1.67789456435E-002;3.01616301657E-001;3.01326566239E-001;1.77814466624E-002;-9.53355191224E-001;-2.13594691129E-002;9.99701098898E-001;1.18947863171E-002
Sample-Cam1-133_04.22.13(528).jpg;192130.470;355713.196;3460781.381;15.036;99.29056470;19.58125851;-1.29428411;9.52871550914E-001;1.93750886440E-002;3.02754708302E-001;3.02446807658E-001;1.72956188651E-002;-9.53009333693E-001;-2.37009703633E-002;9.99662676861E-001;1.06205694636E-002
Sample-Cam1-134_04.22.14(089).jpg;192131.031;355708.321;3460782.542;15.040;99.44813469;19.69882995;-1.10468264;9.52364358388E-001;1.65273844964E-002;3.04514325500E-001;3.04306629637E-001;1.39508310364E-002;-9.52471967814E-001;-1.99900983373E-002;9.99766082579E-001;8.25688157614E-003
Sample-Cam1-135_04.22.14(663).jpg;192131.605;355703.419;3460783.715;15.008;99.03343002;19.90646674;-1.13134519;9.51359257071E-001;1.69085078228E-002;3.07619353014E-001;3.07265537714E-001;2.06456903753E-002;-9.51399834350E-001;-2.24377654575E-002;9.99643865500E-001;1.44460669090E-002
Sample-Cam1-136_04.22.15(248).jpg;192132.190;355698.510;3460784.867;14.979;99.03834355;19.98202700;-1.12294812;9.50995753139E-001;1.67765706918E-002;3.08748480461E-001;3.08398801907E-001;2.05479209507E-002;-9.51035205409E-001;-2.22992487241E-002;9.99648102894E-001;1.43671112585E-002
Sample-Cam1-137_04.22.15(843).jpg;192132.785;355693.633;3460786.005;14.949;99.00443264;20.09409665;-1.05241710;9.50468840692E-001;1.57139447774E-002;3.10422381301E-001;3.10083513133E-001;2.07663947730E-002;-9.50482494174E-001;-2.13821831418E-002;9.99660856885E-001;1.48651759635E-002
Sample-Cam1-138_04.22.16(469).jpg;192133.411;355688.701;3460787.143;14.933;98.97864703;20.25430270;-0.80842887;9.49737957489E-001;1.20611531975E-002;3.12813587762E-001;3.12544395786E-001;2.00131233327E-002;-9.49692305727E-001;-1.77147613019E-002;9.99726964465E-001;1.52375770384E-002
Sample-Cam1-139_04.22.17(138).jpg;192134.080;355683.721;3460788.276;14.911;99.14741609;20.41012965;-1.00006072;9.48928917850E-001;1.49078719236E-002;3.15137532234E-001;3.14860028426E-001;1.83401259601E-002;-9.48960906613E-001;-1.99266496923E-002;9.99720658551E-001;1.27095829029E-002
Sample-Cam1-140_04.22.17(832).jpg;192134.774;355678.819;3460789.385;14.892;99.11036420;20.51956930;-0.94730248;9.48397859861E-001;1.41133845139E-002;3.16768546086E-001;3.16494624629E-001;1.86853073735E-002;-9.48410255042E-001;-1.93041962562E-002;9.99725798240E-001;1.32542951899E-002
Sample-Cam1-141_04.22.18(566).jpg;192135.508;355673.894;3460790.497;14.869;99.07351794;20.52647034;-1.07101940;9.48334303108E-001;1.59558392362E-002;3.16871363083E-001;3.16548156341E-001;1.98806530933E-002;-9.48368084843E-001;-2.14316183432E-002;9.99675032612E-001;1.38027138035E-002
